playerId;headshot;firstName;lastName;sweaterNumber;fullTeamName;currentTeamAbbrev;teamLogo;position;season;gamesPlayed;points;goals;assists;shots;shootingPctg;powerPlayGoals;powerPlayPoints;otGoals
8476525;https://assets.nhle.com/mugs/nhl/20252026/WPG/8476525.png;Colin;Miller;6.0;Winnipeg Jets;WPG;https://assets.nhle.com/logos/nhl/svg/WPG_light.svg;D;20252026;15;1;0;1;16;0.0;0;0;0
8483930;https://assets.nhle.com/mugs/nhl/20252026/COL/8483930.png;Ivan;Ivan;82.0;Colorado Avalanche;COL;https://assets.nhle.com/logos/nhl/svg/COL_light.svg;C;20252026;9;1;0;1;4;0.0;0;0;0
8479395;https://assets.nhle.com/mugs/nhl/20252026/NJD/8479395.png;Dennis;Cholowski;44.0;New Jersey Devils;NJD;https://assets.nhle.com/logos/nhl/svg/NJD_light.svg;D;20252026;15;1;0;1;10;0.0;0;0;0
8483531;https://assets.nhle.com/mugs/nhl/20252026/NJD/8483531.png;Brian;Halonen;48.0;New Jersey Devils;NJD;https://assets.nhle.com/logos/nhl/svg/NJD_light.svg;L;20252026;10;1;1;0;5;0.2;0;0;0
8482460;https://assets.nhle.com/mugs/nhl/20252026/NYR/8482460.png;Matt;Rempe;73.0;New York Rangers;NYR;https://assets.nhle.com/logos/nhl/svg/NYR_light.svg;C;20252026;26;1;1;0;15;0.066667;0;0;0
8479291;https://assets.nhle.com/mugs/nhl/20252026/UTA/8479291.png;Kevin;Rooney;25.0;Utah Mammoth;UTA;https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026;C;20252026;1;1;1;0;1;1.0;0;0;0
8485511;https://assets.nhle.com/mugs/nhl/20252026/EDM/8485511.png;Quinn;Hutson;23.0;Edmonton Oilers;EDM;https://assets.nhle.com/logos/nhl/svg/EDM_light.svg;R;20252026;4;1;1;0;3;0.333333;0;0;0
8482118;https://assets.nhle.com/mugs/nhl/20252026/ANA/8482118.png;Sam;Colangelo;12.0;Anaheim Ducks;ANA;https://assets.nhle.com/logos/nhl/svg/ANA_light.svg;R;20252026;9;1;1;0;7;0.142857;0;0;0
8483432;https://assets.nhle.com/mugs/nhl/20252026/CBJ/8483432.png;Luca;Del Bel Belluz;65.0;Columbus Blue Jackets;CBJ;https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg;C;20252026;14;1;0;1;11;0.0;0;0;0
8484386;https://assets.nhle.com/mugs/nhl/20252026/UTA/8484386.png;Dmitri;Simashev;26.0;Utah Mammoth;UTA;https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026;D;20252026;25;1;0;1;23;0.0;0;0;0
8484150;https://assets.nhle.com/mugs/nhl/20252026/CGY/8484150.png;Hunter;Brzustewicz;48.0;Calgary Flames;CGY;https://assets.nhle.com/logos/nhl/svg/CGY_light.svg;D;20252026;28;6;1;5;28;0.035714;0;1;0
8479533;https://assets.nhle.com/mugs/nhl/20252026/PIT/8479533.png;Joona;Koppanen;15.0;Pittsburgh Penguins;PIT;https://assets.nhle.com/logos/nhl/svg/PIT_light.svg;L;20252026;10;1;0;1;6;0.0;0;0;0
8474612;https://assets.nhle.com/mugs/nhl/20252026/DET/8474612.png;Travis;Hamonic;52.0;Detroit Red Wings;DET;https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026;D;20252026;25;2;0;2;19;0.0;0;0;0
8479644;https://assets.nhle.com/mugs/nhl/20252026/NYI/8479644.png;Matt;Luff;39.0;New York Islanders;NYI;https://assets.nhle.com/logos/nhl/svg/NYI_light.svg;R;20252026;5;1;1;0;5;0.2;0;0;0
8477073;https://assets.nhle.com/mugs/nhl/20252026/OTT/8477073.png;Kurtis;MacDermid;23.0;Ottawa Senators;OTT;https://assets.nhle.com/logos/nhl/svg/OTT_light.svg;L;20252026;17;1;0;1;2;0.0;0;0;0
8482206;https://assets.nhle.com/mugs/nhl/20252026/SJS/8482206.png;Ethan;Cardwell;56.0;San Jose Sharks;SJS;https://assets.nhle.com/logos/nhl/svg/SJS_light.svg;R;20252026;7;1;1;0;6;0.166667;0;0;0
8476958;https://assets.nhle.com/mugs/nhl/20252026/CAR/8476958.png;Jaccob;Slavin;74.0;Carolina Hurricanes;CAR;https://assets.nhle.com/logos/nhl/svg/CAR_light.svg;D;20252026;36;6;0;6;57;0.0;0;0;0
8483728;https://assets.nhle.com/mugs/nhl/20252026/MTL/8483728.png;Jared;Davidson;49.0;Montréal Canadiens;MTL;https://assets.nhle.com/logos/nhl/svg/MTL_light.svg;C;20252026;10;1;0;1;9;0.0;0;0;0
8481599;https://assets.nhle.com/mugs/nhl/20252026/BOS/8481599.png;Victor;Soderstrom;29.0;Boston Bruins;BOS;https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026;D;20252026;8;1;0;1;8;0.0;0;0;0
8477021;https://assets.nhle.com/mugs/nhl/20252026/UTA/8477021.png;Alexander;Kerfoot;15.0;Utah Mammoth;UTA;https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026;C;20252026;28;10;5;5;24;0.208333;0;0;0
8484768;https://assets.nhle.com/mugs/nhl/20252026/CGY/8484768.png;Zayne;Parekh;19.0;Calgary Flames;CGY;https://assets.nhle.com/logos/nhl/svg/CGY_light.svg;D;20252026;31;6;2;4;33;0.060606;2;5;0
8484794;https://assets.nhle.com/mugs/nhl/20252026/DET/8484794.png;Michael;Brandsegg-Nygård;28.0;Detroit Red Wings;DET;https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026;R;20252026;12;1;0;1;17;0.0;0;0;0
8483424;https://assets.nhle.com/mugs/nhl/20252026/MTL/8483424.png;Owen;Beck;62.0;Montréal Canadiens;MTL;https://assets.nhle.com/logos/nhl/svg/MTL_light.svg;C;20252026;15;1;1;0;11;0.090909;0;0;0
8477993;https://assets.nhle.com/mugs/nhl/20252026/CGY/8477993.png;Justin;Kirkland;23.0;Calgary Flames;CGY;https://assets.nhle.com/logos/nhl/svg/CGY_light.svg;C;20252026;20;2;1;1;11;0.090909;0;0;0
8475752;https://assets.nhle.com/mugs/nhl/20252026/MIN/8475752.png;Tyler;Pitlick;19.0;Minnesota Wild;MIN;https://assets.nhle.com/logos/nhl/svg/MIN_light.svg;C;20252026;32;2;2;0;26;0.076923;0;0;0
8480871;https://assets.nhle.com/mugs/nhl/20252026/NYI/8480871.png;Adam;Boqvist;34.0;New York Islanders;NYI;https://assets.nhle.com/logos/nhl/svg/NYI_light.svg;D;20252026;28;4;0;4;17;0.0;0;1;0
8483466;https://assets.nhle.com/mugs/nhl/20252026/CHI/8483466.png;Kevin;Korchinski;14.0;Chicago Blackhawks;CHI;https://assets.nhle.com/logos/nhl/svg/CHI_light.svg?season=20252026;D;20252026;8;2;0;2;4;0.0;0;0;0
8479339;https://assets.nhle.com/mugs/nhl/20252026/MTL/8479339.png;Patrik;Laine;92.0;Montréal Canadiens;MTL;https://assets.nhle.com/logos/nhl/svg/MTL_light.svg;R;20252026;5;1;0;1;6;0.0;0;0;0
8477541;https://assets.nhle.com/mugs/nhl/20252026/TOR/8477541.png;Dakota;Mermis;36.0;Toronto Maple Leafs;TOR;https://assets.nhle.com/logos/nhl/svg/TOR_light.svg;D;20252026;11;1;1;0;5;0.2;0;0;0
8482726;https://assets.nhle.com/mugs/nhl/20252026/LAK/8482726.png;Samuel;Helenius;79.0;Los Angeles Kings;LAK;https://assets.nhle.com/logos/nhl/svg/LAK_light.svg;C;20252026;47;9;5;4;36;0.138889;0;0;0
8480825;https://assets.nhle.com/mugs/nhl/20252026/SJS/8480825.png;Patrick;Giles;54.0;San Jose Sharks;SJS;https://assets.nhle.com/logos/nhl/svg/SJS_light.svg;R;20252026;3;1;0;1;2;0.0;0;0;0
8482641;https://assets.nhle.com/mugs/nhl/20252026/MIN/8482641.png;Matt;Kiersted;26.0;Minnesota Wild;MIN;https://assets.nhle.com/logos/nhl/svg/MIN_light.svg;D;20252026;4;1;0;1;4;0.0;0;0;0
8484262;https://assets.nhle.com/mugs/nhl/20252026/NYI/8484262.png;Travis;Mitchell;38.0;New York Islanders;NYI;https://assets.nhle.com/logos/nhl/svg/NYI_light.svg;D;20252026;9;1;1;0;4;0.25;0;0;0
8477463;https://assets.nhle.com/mugs/nhl/20252026/TBL/8477463.png;Steven;Santini;16.0;Tampa Bay Lightning;TBL;https://assets.nhle.com/logos/nhl/svg/TBL_light.svg;D;20252026;11;1;0;1;3;0.0;0;0;0
8482168;https://assets.nhle.com/mugs/nhl/20252026/TBL/8482168.png;Maxim;Groshev;52.0;Tampa Bay Lightning;TBL;https://assets.nhle.com/logos/nhl/svg/TBL_light.svg;D;20252026;2;1;0;1;1;0.0;0;0;0
8477435;https://assets.nhle.com/mugs/nhl/20252026/PIT/8477435.png;Ryan;Graves;27.0;Pittsburgh Penguins;PIT;https://assets.nhle.com/logos/nhl/svg/PIT_light.svg;D;20252026;20;1;1;0;20;0.05;0;0;0
8485405;https://assets.nhle.com/mugs/nhl/20252026/NSH/8485405.png;Brady;Martin;44.0;Nashville Predators;NSH;https://assets.nhle.com/logos/nhl/svg/NSH_light.svg;C;20252026;3;1;0;1;2;0.0;0;0;0
8482785;https://assets.nhle.com/mugs/nhl/20252026/CAR/8482785.png;Justin;Robidas;46.0;Carolina Hurricanes;CAR;https://assets.nhle.com/logos/nhl/svg/CAR_light.svg;C;20252026;2;1;0;1;2;0.0;0;0;0
8481065;https://assets.nhle.com/mugs/nhl/20252026/NJD/8481065.png;Angus;Crookshank;36.0;New Jersey Devils;NJD;https://assets.nhle.com/logos/nhl/svg/NJD_light.svg;C;20252026;8;1;1;0;4;0.25;0;0;0
8480192;https://assets.nhle.com/mugs/nhl/20252026/NJD/8480192.png;Johnathan;Kovacevic;8.0;New Jersey Devils;NJD;https://assets.nhle.com/logos/nhl/svg/NJD_light.svg;D;20252026;28;7;0;7;27;0.0;0;0;0
8476927;https://assets.nhle.com/mugs/nhl/20252026/VAN/8476927.png;Teddy;Blueger;53.0;Vancouver Canucks;VAN;https://assets.nhle.com/logos/nhl/svg/VAN_light.svg;C;20252026;29;15;8;7;47;0.170213;0;0;0
8483476;https://assets.nhle.com/mugs/nhl/20252026/VAN/8483476.png;Jonathan;Lekkerimäki;23.0;Vancouver Canucks;VAN;https://assets.nhle.com/logos/nhl/svg/VAN_light.svg;R;20252026;13;3;2;1;10;0.2;0;0;0
8479576;https://assets.nhle.com/mugs/nhl/20252026/SJS/8479576.png;Vincent;Desharnais;5.0;San Jose Sharks;SJS;https://assets.nhle.com/logos/nhl/svg/SJS_light.svg;D;20252026;47;7;1;6;31;0.032258;0;0;0
8483406;https://assets.nhle.com/mugs/nhl/20252026/LAK/8483406.png;Taylor;Ward;52.0;Los Angeles Kings;LAK;https://assets.nhle.com/logos/nhl/svg/LAK_light.svg;R;20252026;30;7;3;4;33;0.090909;0;0;0
8480876;https://assets.nhle.com/mugs/nhl/20252026/VAN/8480876.png;Curtis;Douglas;42.0;Vancouver Canucks;VAN;https://assets.nhle.com/logos/nhl/svg/VAN_light.svg;C;20252026;38;2;0;2;28;0.0;0;0;0
8482733;https://assets.nhle.com/mugs/nhl/20252026/STL/8482733.png;Logan;Mailloux;23.0;St. Louis Blues;STL;https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026;D;20252026;60;9;3;6;69;0.043478;0;1;0
8479985;https://assets.nhle.com/mugs/nhl/20252026/SEA/8479985.png;Cale;Fleury;8.0;Seattle Kraken;SEA;https://assets.nhle.com/logos/nhl/svg/SEA_light.svg;D;20252026;21;3;1;2;22;0.045455;0;0;0
8480887;https://assets.nhle.com/mugs/nhl/20252026/BOS/8480887.png;Jordan;Harris;43.0;Boston Bruins;BOS;https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026;D;20252026;7;2;1;1;12;0.083333;0;0;0
8475690;https://assets.nhle.com/mugs/nhl/20252026/TOR/8475690.png;Chris;Tanev;8.0;Toronto Maple Leafs;TOR;https://assets.nhle.com/logos/nhl/svg/TOR_light.svg;D;20252026;11;2;0;2;8;0.0;0;0;0
8482087;https://assets.nhle.com/mugs/nhl/20252026/MTL/8482087.png;Kaiden;Guhle;21.0;Montréal Canadiens;MTL;https://assets.nhle.com/logos/nhl/svg/MTL_light.svg;D;20252026;36;10;2;8;34;0.058824;0;0;0
8477996;https://assets.nhle.com/mugs/nhl/latest/8477996.png;Juho;Lammikko;83.0;;;;C;20252026;24;2;0;2;15;0.0;0;0;0
8479293;https://assets.nhle.com/mugs/nhl/20252026/UTA/8479293.png;Brandon;Tanev;13.0;Utah Mammoth;UTA;https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026;L;20252026;50;3;0;3;34;0.0;0;0;0
8484428;https://assets.nhle.com/mugs/nhl/20252026/CAR/8484428.png;Charles Alexis;Legault;62.0;Carolina Hurricanes;CAR;https://assets.nhle.com/logos/nhl/svg/CAR_light.svg;D;20252026;8;2;1;1;10;0.1;0;0;0
8481070;https://assets.nhle.com/mugs/nhl/20252026/STL/8481070.png;Hugh;McGing;56.0;St. Louis Blues;STL;https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026;L;20252026;3;2;1;1;4;0.25;0;0;0
8481655;https://assets.nhle.com/mugs/nhl/20252026/FLA/8481655.png;Cole;Schwindt;79.0;Florida Panthers;FLA;https://assets.nhle.com/logos/nhl/svg/FLA_light.svg;C;20252026;23;5;3;2;12;0.25;0;0;0
8482131;https://assets.nhle.com/mugs/nhl/20252026/FLA/8482131.png;Donovan;Sebrango;6.0;Florida Panthers;FLA;https://assets.nhle.com/logos/nhl/svg/FLA_light.svg;D;20252026;36;4;0;4;25;0.0;0;0;0
8484305;https://assets.nhle.com/mugs/nhl/20252026/BUF/8484305.png;Zach;Metsa;73.0;Buffalo Sabres;BUF;https://assets.nhle.com/logos/nhl/svg/BUF_light.svg;D;20252026;41;6;2;4;24;0.083333;0;0;0
8479026;https://assets.nhle.com/mugs/nhl/20252026/TOR/8479026.png;Philippe;Myers;51.0;Toronto Maple Leafs;TOR;https://assets.nhle.com/logos/nhl/svg/TOR_light.svg;D;20252026;37;2;0;2;41;0.0;0;0;0
8482964;https://assets.nhle.com/mugs/nhl/20252026/MTL/8482964.png;Arber;Xhekaj;72.0;Montréal Canadiens;MTL;https://assets.nhle.com/logos/nhl/svg/MTL_light.svg;D;20252026;59;3;1;2;36;0.027778;0;0;0
8483553;https://assets.nhle.com/mugs/nhl/20252026/NYI/8483553.png;Marc;Gatcomb;16.0;New York Islanders;NYI;https://assets.nhle.com/logos/nhl/svg/NYI_light.svg;C;20252026;46;7;3;4;48;0.0625;0;0;0
8479402;https://assets.nhle.com/mugs/nhl/20252026/CGY/8479402.png;Jake;Bean;24.0;Calgary Flames;CGY;https://assets.nhle.com/logos/nhl/svg/CGY_light.svg;D;20252026;16;2;1;1;16;0.0625;0;0;0
8481161;https://assets.nhle.com/mugs/nhl/20252026/CBJ/8481161.png;Jake;Christiansen;2.0;Columbus Blue Jackets;CBJ;https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg;D;20252026;37;2;0;2;24;0.0;0;0;0
8478043;https://assets.nhle.com/mugs/nhl/20252026/CHI/8478043.png;Sam;Lafferty;24.0;Chicago Blackhawks;CHI;https://assets.nhle.com/logos/nhl/svg/CHI_light.svg?season=20252026;C;20252026;27;2;1;1;8;0.125;0;0;0
8480058;https://assets.nhle.com/mugs/nhl/20252026/VAN/8480058.png;Pierre-Olivier;Joseph;7.0;Vancouver Canucks;VAN;https://assets.nhle.com/logos/nhl/svg/VAN_light.svg;D;20252026;30;6;1;5;21;0.047619;0;0;0
8480245;https://assets.nhle.com/mugs/nhl/20252026/OTT/8480245.png;Olle;Lycksell;15.0;Ottawa Senators;OTT;https://assets.nhle.com/logos/nhl/svg/OTT_light.svg;R;20252026;7;2;1;1;7;0.142857;0;0;0
8484203;https://assets.nhle.com/mugs/nhl/20252026/CAR/8484203.png;Bradly;Nadeau;29.0;Carolina Hurricanes;CAR;https://assets.nhle.com/logos/nhl/svg/CAR_light.svg;L;20252026;8;2;2;0;8;0.25;1;1;0
8474090;https://assets.nhle.com/mugs/nhl/20252026/CBJ/8474090.png;Brendan;Smith;7.0;Columbus Blue Jackets;CBJ;https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg;D;20252026;15;2;0;2;10;0.0;0;0;0
8479368;https://assets.nhle.com/mugs/nhl/20252026/EDM/8479368.png;Max;Jones;46.0;Edmonton Oilers;EDM;https://assets.nhle.com/logos/nhl/svg/EDM_light.svg;L;20252026;18;5;3;2;22;0.136364;0;0;0
8480990;https://assets.nhle.com/mugs/nhl/20252026/WSH/8480990.png;Declan;Chisholm;47.0;Washington Capitals;WSH;https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg;D;20252026;26;7;1;6;20;0.05;0;0;0
8479316;https://assets.nhle.com/mugs/nhl/20252026/FLA/8479316.png;Luke;Kunin;71.0;Florida Panthers;FLA;https://assets.nhle.com/logos/nhl/svg/FLA_light.svg;C;20252026;57;5;2;3;43;0.046512;0;0;0
8480831;https://assets.nhle.com/mugs/nhl/20252026/EDM/8480831.png;Alec;Regula;75.0;Edmonton Oilers;EDM;https://assets.nhle.com/logos/nhl/svg/EDM_light.svg;D;20252026;29;3;0;3;18;0.0;0;0;0
8479981;https://assets.nhle.com/mugs/nhl/20252026/FLA/8479981.png;Jonah;Gadjovich;12.0;Florida Panthers;FLA;https://assets.nhle.com/logos/nhl/svg/FLA_light.svg;L;20252026;10;3;0;3;8;0.0;0;0;0
8481704;https://assets.nhle.com/mugs/nhl/20252026/NYR/8481704.png;Juuso;Parssinen;71.0;New York Rangers;NYR;https://assets.nhle.com/logos/nhl/svg/NYR_light.svg;C;20252026;20;3;2;1;16;0.125;0;0;0
8480078;https://assets.nhle.com/mugs/nhl/20252026/VAN/8480078.png;Filip;Chytil;72.0;Vancouver Canucks;VAN;https://assets.nhle.com/logos/nhl/svg/VAN_light.svg;C;20252026;12;3;3;0;24;0.125;0;0;0
8483425;https://assets.nhle.com/mugs/nhl/20252026/DAL/8483425.png;Lian;Bichsel;6.0;Dallas Stars;DAL;https://assets.nhle.com/logos/nhl/svg/DAL_light.svg;D;20252026;46;8;4;4;25;0.16;0;0;0
8479393;https://assets.nhle.com/mugs/nhl/20252026/FLA/8479393.png;Noah;Gregor;18.0;Florida Panthers;FLA;https://assets.nhle.com/logos/nhl/svg/FLA_light.svg;L;20252026;31;7;4;3;33;0.121212;0;0;0
8477070;https://assets.nhle.com/mugs/nhl/20252026/UTA/8477070.png;Liam;O'Brien;38.0;Utah Mammoth;UTA;https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026;C;20252026;33;4;3;1;27;0.111111;0;0;0
8483487;https://assets.nhle.com/mugs/nhl/20252026/PIT/8483487.png;Rutger;McGroarty;2.0;Pittsburgh Penguins;PIT;https://assets.nhle.com/logos/nhl/svg/PIT_light.svg;R;20252026;21;5;2;3;34;0.058824;0;0;0
8478424;https://assets.nhle.com/mugs/nhl/20252026/ANA/8478424.png;Jansen;Harkins;24.0;Anaheim Ducks;ANA;https://assets.nhle.com/logos/nhl/svg/ANA_light.svg;C;20252026;44;8;3;5;37;0.081081;0;0;0
8475181;https://assets.nhle.com/mugs/nhl/20252026/SJS/8475181.png;Nick;Leddy;4.0;San Jose Sharks;SJS;https://assets.nhle.com/logos/nhl/svg/SJS_light.svg;D;20252026;28;7;1;6;13;0.076923;0;0;0
8481725;https://assets.nhle.com/mugs/nhl/20252026/PIT/8481725.png;Elmer;Soderblom;25.0;Pittsburgh Penguins;PIT;https://assets.nhle.com/logos/nhl/svg/PIT_light.svg;L;20252026;54;10;5;5;65;0.076923;0;0;0
8477149;https://assets.nhle.com/mugs/nhl/20252026/TBL/8477149.png;Scott;Sabourin;46.0;Tampa Bay Lightning;TBL;https://assets.nhle.com/logos/nhl/svg/TBL_light.svg;R;20252026;22;4;1;3;10;0.1;0;0;0
8481609;https://assets.nhle.com/mugs/nhl/20252026/DAL/8481609.png;Vladislav;Kolyachonok;44.0;Dallas Stars;DAL;https://assets.nhle.com/logos/nhl/svg/DAL_light.svg;D;20252026;13;3;1;2;12;0.083333;0;0;0
8475188;https://assets.nhle.com/mugs/nhl/20252026/VGK/8475188.png;Brayden;McNabb;3.0;Vegas Golden Knights;VGK;https://assets.nhle.com/logos/nhl/svg/VGK_light.svg;D;20252026;58;10;4;6;75;0.053333;0;0;0
8481167;https://assets.nhle.com/mugs/nhl/20252026/CGY/8481167.png;Brayden;Pachal;94.0;Calgary Flames;CGY;https://assets.nhle.com/logos/nhl/svg/CGY_light.svg;D;20252026;35;4;0;4;26;0.0;0;0;0
8480001;https://assets.nhle.com/mugs/nhl/20252026/NYR/8480001.png;Urho;Vaakanainen;18.0;New York Rangers;NYR;https://assets.nhle.com/logos/nhl/svg/NYR_light.svg;D;20252026;33;6;0;6;22;0.0;0;0;0
8480879;https://assets.nhle.com/mugs/nhl/20252026/DET/8480879.png;Jacob;Bernard-Docker;25.0;Detroit Red Wings;DET;https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026;D;20252026;60;5;1;4;40;0.025;0;0;0
8481556;https://assets.nhle.com/mugs/nhl/20252026/CGY/8481556.png;John;Beecher;18.0;Calgary Flames;CGY;https://assets.nhle.com/logos/nhl/svg/CGY_light.svg;C;20252026;34;7;3;4;35;0.085714;0;0;0
8482516;https://assets.nhle.com/mugs/nhl/20252026/STL/8482516.png;Matthew;Kessel;51.0;St. Louis Blues;STL;https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026;D;20252026;28;3;2;1;19;0.105263;0;0;0
8479414;https://assets.nhle.com/mugs/nhl/20252026/DAL/8479414.png;Nathan;Bastian;11.0;Dallas Stars;DAL;https://assets.nhle.com/logos/nhl/svg/DAL_light.svg;R;20252026;36;7;6;1;25;0.24;0;0;0
8485402;https://assets.nhle.com/mugs/nhl/20252026/SJS/8485402.png;Michael;Misa;77.0;San Jose Sharks;SJS;https://assets.nhle.com/logos/nhl/svg/SJS_light.svg;C;20252026;38;17;7;10;46;0.152174;1;2;1
8483398;https://assets.nhle.com/mugs/nhl/20252026/TBL/8483398.png;Declan;Carlile;67.0;Tampa Bay Lightning;TBL;https://assets.nhle.com/logos/nhl/svg/TBL_light.svg;D;20252026;38;3;1;2;29;0.034483;0;0;0
8482470;https://assets.nhle.com/mugs/nhl/20252026/PIT/8482470.png;Ilya;Solovyov;7.0;Pittsburgh Penguins;PIT;https://assets.nhle.com/logos/nhl/svg/PIT_light.svg;D;20252026;27;8;1;7;20;0.05;0;0;0
8482090;https://assets.nhle.com/mugs/nhl/20252026/STL/8482090.png;Jack;Finley;37.0;St. Louis Blues;STL;https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026;C;20252026;39;5;2;3;23;0.086957;0;0;0
8479372;https://assets.nhle.com/mugs/nhl/20252026/SEA/8479372.png;Joshua;Mahura;28.0;Seattle Kraken;SEA;https://assets.nhle.com/logos/nhl/svg/SEA_light.svg;D;20252026;21;3;1;2;13;0.076923;0;0;1
8481030;https://assets.nhle.com/mugs/nhl/20252026/PIT/8481030.png;Jack;St. Ivany;3.0;Pittsburgh Penguins;PIT;https://assets.nhle.com/logos/nhl/svg/PIT_light.svg;D;20252026;17;7;0;7;16;0.0;0;0;0
8482859;https://assets.nhle.com/mugs/nhl/20252026/SJS/8482859.png;Zack;Ostapchuk;63.0;San Jose Sharks;SJS;https://assets.nhle.com/logos/nhl/svg/SJS_light.svg;C;20252026;52;7;4;3;39;0.102564;0;0;0
8482094;https://assets.nhle.com/mugs/nhl/20252026/MIN/8482094.png;Daemon;Hunt;48.0;Minnesota Wild;MIN;https://assets.nhle.com/logos/nhl/svg/MIN_light.svg;D;20252026;29;5;0;5;15;0.0;0;0;0
8481219;https://assets.nhle.com/mugs/nhl/20252026/BOS/8481219.png;Jonathan;Aspirot;45.0;Boston Bruins;BOS;https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026;D;20252026;56;13;3;10;39;0.076923;0;1;0
8483455;https://assets.nhle.com/mugs/nhl/20252026/EDM/8483455.png;Isaac;Howard;53.0;Edmonton Oilers;EDM;https://assets.nhle.com/logos/nhl/svg/EDM_light.svg;L;20252026;28;5;2;3;33;0.060606;0;0;0
8477499;https://assets.nhle.com/mugs/nhl/20252026/PHI/8477499.png;Rasmus;Ristolainen;55.0;Philadelphia Flyers;PHI;https://assets.nhle.com/logos/nhl/svg/PHI_light.svg;D;20252026;39;11;1;10;53;0.018868;0;1;0
8482861;https://assets.nhle.com/mugs/nhl/20252026/NYR/8482861.png;Vincent;Iorio;6.0;New York Rangers;NYR;https://assets.nhle.com/logos/nhl/svg/NYR_light.svg;D;20252026;27;3;0;3;15;0.0;0;0;0
8476856;https://assets.nhle.com/mugs/nhl/20252026/PIT/8476856.png;Mathew;Dumba;24.0;Pittsburgh Penguins;PIT;https://assets.nhle.com/logos/nhl/svg/PIT_light.svg;D;20252026;11;3;1;2;7;0.142857;0;0;0
8478443;https://assets.nhle.com/mugs/nhl/20252026/TOR/8478443.png;Brandon;Carlo;25.0;Toronto Maple Leafs;TOR;https://assets.nhle.com/logos/nhl/svg/TOR_light.svg;D;20252026;54;7;0;7;65;0.0;0;0;0
8481491;https://assets.nhle.com/mugs/nhl/20252026/CAR/8481491.png;Noah;Philp;15.0;Carolina Hurricanes;CAR;https://assets.nhle.com/logos/nhl/svg/CAR_light.svg;C;20252026;17;3;2;1;14;0.142857;0;0;0
8478046;https://assets.nhle.com/mugs/nhl/20252026/CBJ/8478046.png;Danton;Heinen;43.0;Columbus Blue Jackets;CBJ;https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg;L;20252026;41;8;5;3;39;0.128205;0;0;0
8482125;https://assets.nhle.com/mugs/nhl/20252026/VGK/8482125.png;Alexander;Holtz;11.0;Vegas Golden Knights;VGK;https://assets.nhle.com/logos/nhl/svg/VGK_light.svg;R;20252026;28;9;3;6;30;0.1;0;0;0
8477508;https://assets.nhle.com/mugs/nhl/20252026/EDM/8477508.png;Curtis;Lazar;20.0;Edmonton Oilers;EDM;https://assets.nhle.com/logos/nhl/svg/EDM_light.svg;C;20252026;41;5;3;2;27;0.111111;0;0;0
8480144;https://assets.nhle.com/mugs/nhl/20252026/WSH/8480144.png;David;Kampf;64.0;Washington Capitals;WSH;https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg;C;20252026;40;6;2;4;36;0.055556;0;0;0
8471817;https://assets.nhle.com/mugs/nhl/20252026/SJS/8471817.png;Ryan;Reaves;75.0;San Jose Sharks;SJS;https://assets.nhle.com/logos/nhl/svg/SJS_light.svg;R;20252026;50;3;3;0;25;0.12;0;0;0
8481122;https://assets.nhle.com/mugs/nhl/20252026/TOR/8481122.png;Simon;Benoit;2.0;Toronto Maple Leafs;TOR;https://assets.nhle.com/logos/nhl/svg/TOR_light.svg;D;20252026;68;5;0;5;51;0.0;0;0;0
8482666;https://assets.nhle.com/mugs/nhl/20252026/NYR/8482666.png;Scott;Morrow;60.0;New York Rangers;NYR;https://assets.nhle.com/logos/nhl/svg/NYR_light.svg;D;20252026;29;6;0;6;24;0.0;0;2;0
8481569;https://assets.nhle.com/mugs/nhl/20252026/NYI/8481569.png;Marshall;Warren;41.0;New York Islanders;NYI;https://assets.nhle.com/logos/nhl/svg/NYI_light.svg;D;20252026;8;3;0;3;7;0.0;0;0;0
8477952;https://assets.nhle.com/mugs/nhl/20252026/MIN/8477952.png;Robby;Fabbri;21.0;Minnesota Wild;MIN;https://assets.nhle.com/logos/nhl/svg/MIN_light.svg;C;20252026;19;4;1;3;25;0.04;0;0;0
